time,gpsx,gpsy,gpsz,posx,posy,posz,velx,vely,velz,accx,accy,accz,yaw,pitch,roll,yaw_vel,pitch_vel,roll_vel,yaw_acc,pitch_acc,roll_acc
45.25,-86.2305469735,39.7896799398,0.457509671116,413.0203572,-2228.15919126,0.457509671116,27.7795581818,0.164687037468,0.221416428685,-0.0197231024504,2.8853597641,0.244842961431,1.19986760601,0.0143225885009,-0.0861282456574,0.104579590261,-0.00853372178972,0.0368713065982,0.00102538918145,0.00287979259156,-0.00161005894188
45.3,-86.2305410072,39.7896915776,0.447937172907,413.520110629,-2226.86314238,0.447937172907,27.7795219421,0.164081677794,0.221365556121,-0.0197343770415,2.88592982292,0.24044983089,1.20511610838,0.0143453678891,-0.0842023830647,0.104630507529,-0.00842023734003,0.0370656102896,0.001018438139,0.00226969108917,0.00388607825153
45.35,-86.2305351195,39.7897032392,0.438348201081,414.013101367,-2225.56450999,0.438348201081,27.7794589996,0.163480609655,0.221323937178,-0.0201875455678,2.88681602478,0.23700851202,1.21036556703,0.0143646325746,-0.0822739687534,0.104659050703,-0.00827769748867,0.0370354615152,0.00057085120352,0.00285079423338,-0.000602938584052
45.4,-86.2305351195,39.7897032392,0.438348201081,414.499316452,-2224.26332954,0.428747568911,27.7794303894,0.162804082036,0.22128392756,-0.0193676818162,2.8862080574,0.233438760042,1.21561616196,0.0143803285172,-0.0803444813512,0.104689627886,-0.00815600343049,0.0370421372354,0.000611409253906,0.0024338781368,0.000133491848828
45.45,-86.2305293107,39.7897149243,0.428747568911,414.978742218,-2222.95963591,0.419140266343,27.7793750763,0.162155792117,0.221251025796,-0.0198631752282,2.88761663437,0.229925408959,1.22086778393,0.0143925308457,-0.0784143688699,0.104708276689,-0.00801864545792,0.0370582267642,0.00037306046579,0.00274716829881,0.000321774539771
45.5,-86.230523581,39.7897266326,0.419140266343,415.451365414,-2221.65346469,0.40953094292,27.7793273926,0.161464214325,0.221213147044,-0.0195930115879,2.8876349926,0.226222142577,1.22612051007,0.0144011404354,-0.0764848825589,0.104756981134,-0.0078940205276,0.0370548442006,0.000974005553871,0.00249248743057,-6.76589406794e-005
45.55,-86.2305123592,39.7897501173,0.399924519798,415.917172591,-2220.34485121,0.399924519798,27.7792778015,0.160771921277,0.221163108945,-0.0195212233812,2.8883895874,0.222339883447,1.23137412659,0.0144061979124,-0.0745571211645,0.104759462178,-0.00775290140882,0.0369259268045,4.96651446156e-005,0.00282238447107,-0.00257835024968
45.6,-86.2305068675,39.7897618932,0.390325794941,416.376151647,-2219.0338309,0.390325794941,27.7792358398,0.160032272339,0.221127346158,-0.019282899797,2.88836812973,0.218984767795,1.23662891378,0.0144077287793,-0.0726318702641,0.104816116393,-0.00762536050752,0.0370121598244,0.0011330563575,0.00255082151853,0.00172467844095
45.65,-86.2305014554,39.7897736909,0.380739658695,416.82828938,-2217.72043936,0.380739658695,27.77917099,0.159311234951,0.22109977901,-0.0196185614914,2.88955187798,0.215545475483,1.24188467118,0.0144056556636,-0.0707100799076,0.104821361601,-0.00750381127,0.0368232876062,0.000104918290162,0.00243098335341,-0.00377742969431
45.7,-86.2304961232,39.7897855102,0.37117093911,417.273573213,-2216.40471221,0.37117093911,27.7791347504,0.158538296819,0.221042558551,-0.0189622789621,2.88925695419,0.211358934641,1.24714127132,0.0143999596098,-0.0687933458775,0.104862727225,-0.0073708971031,0.0367371663451,0.000827353855129,0.0026582852006,-0.00172242987901
45.75,-86.2304908709,39.7897973508,0.361624491805,417.711991062,-2215.0866849,0.361624491805,27.7790641785,0.157788574696,0.221018269658,-0.0195248518139,2.89055752754,0.208418726921,1.25239888501,0.0143906841002,-0.0668816373237,0.10489795357,-0.00723605556414,0.0366967283189,0.000704513862729,0.00269683473743,-0.000808752782177
45.8,-86.2304908709,39.7897973508,0.361624491805,418.143531023,-2213.76639343,0.352105109554,27.7790298462,0.156964361668,0.220966696739,-0.0187128856778,2.88994264603,0.204307928681,1.25765757797,0.0143777890818,-0.0649768599474,0.10493259877,-0.00714150024578,0.0364338867366,0.000692910165526,0.00189110613428,-0.00525684840977
45.85,-86.2304856987,39.7898092123,0.352105109554,418.568180437,-2212.44387341,0.342617611376,27.7789707184,0.156160652637,0.220932379365,-0.0191218536347,2.89108705521,0.201120704412,1.26291710451,0.0143612294354,-0.0630793879436,0.104926005006,-0.00697438884526,0.0363314040005,-0.000131925844471,0.00334222218953,-0.00204962864518
45.9,-86.2304806067,39.7898210944,0.342617611376,418.98592765,-2211.11916055,0.333167010823,27.778924942,0.155336782336,0.220899179578,-0.0187252704054,2.89141392708,0.197573825717,1.26817744716,0.0143411016783,-0.0611905264876,0.104984886944,-0.0068884184584,0.0361489914358,0.00117772922385,0.00171940610744,-0.00364824803546
45.95,-86.2304706152,39.7898450385,0.32366394547,419.400834971,-2209.77901165,0.32366394547,27.7788619995,0.154476866126,0.220864936709,-0.0189355891198,2.891695261,0.194097459316,1.27349141246,0.014316973301,-0.059292429934,0.104992486537,-0.00673016812652,0.0359547883272,0.000150436579133,0.00313367135823,-0.00384561531246
46,-86.2304658137,39.7898568612,0.314395224522,419.800670352,-2208.46330096,0.314395224522,27.7788105011,0.153616249561,0.220807611942,-0.0185874197632,2.89200806618,0.190119683743,1.27870085879,0.0142897375311,-0.0574423709113,0.105019949377,-0.00661861244589,0.0357241891325,0.00055484531913,0.00225365068763,-0.00465861335397
46.05,-86.2304610441,39.7898688225,0.305084014922,420.197642788,-2207.13222588,0.305084014922,27.778755188,0.15277042985,0.220797911286,-0.0185874029994,2.89321041107,0.187679722905,1.28396375791,0.0142585412428,-0.0555850927909,0.105028450489,-0.00651112617925,0.0355748683214,0.00017005339032,0.00214973138645,-0.00298636429943
46.1,-86.2304563554,39.7898808029,0.295829014338,420.58766826,-2205.79910226,0.295829014338,27.7787094116,0.151845648885,0.220746651292,-0.018255610019,2.89243865013,0.183439403772,1.2892276209,0.0142236808671,-0.0537402567939,0.105089209974,-0.00638669962063,0.0352416969836,0.00121513137128,0.00248852279037,-0.00666343234479
46.15,-86.2304517478,39.7898928019,0.286635107348,420.970735597,-2204.46396619,0.286635107348,27.7786464691,0.150953397155,0.220696419477,-0.0185100063682,2.89381933212,0.18010404706,1.29449231072,0.0141851108442,-0.0519089710137,0.105093315244,-0.0062763239257,0.0350028797984,8.21005232865e-005,0.00220752018504,-0.00477634882554
46.2,-86.2304472213,39.7899048192,0.277507350045,421.346833786,-2203.1268536,0.277507350045,27.7786026001,0.150017261505,0.220694631338,-0.017990110442,2.8935751915,0.177734538913,1.29975765453,0.0141428580051,-0.0500919326122,0.105141155422,-0.00615296559408,0.0346807315946,0.000956868054345,0.00246716686524,-0.00644297059625
46.25,-86.2304472213,39.7899048192,0.277507350045,421.71960872,-2201.77440082,0.268360035202,27.7785358429,0.149089396,0.220636427402,-0.0183110609651,2.8946185112,0.173344001174,1.3050764218,0.0140963721749,-0.048272560282,0.105112999678,-0.00603620288894,0.0344165228307,-0.000557559775189,0.00231213285588,-0.00523190153763
46.3,-86.2304427321,39.789916975,0.268360035202,422.081668316,-2200.43342588,0.259379618194,27.7784824371,0.148122251034,0.220627963543,-0.0179424080998,2.89431500435,0.171036884189,1.31034323707,0.014046676806,-0.0464876330757,0.105194561183,-0.00592269096524,0.0340567901731,0.00163117388729,0.00227023242041,-0.00719464523718
46.35,-86.2304340879,39.7899410988,0.250479788057,422.436728153,-2199.0905838,0.250479788057,27.7784309387,0.147160321474,0.220573440194,-0.0177847463638,2.89508223534,0.16696344316,1.31561076486,0.0139931943487,-0.0447199926137,0.105185061693,-0.00583748472854,0.0337256975472,-0.000189928876352,0.00170413171872,-0.00662183715031
46.4,-86.2304298883,39.7899531864,0.241665656677,422.784778104,-2197.74591129,0.241665656677,27.7783641815,0.146180808544,0.220556661487,-0.0179421678185,2.89534068108,0.164569452405,1.32087890563,0.0139359985631,-0.0429710917038,0.105231896043,-0.00568897509947,0.0333468876779,0.00093668338377,0.002970184898,-0.00757618853822
46.45,-86.2304257704,39.7899652908,0.232941946181,423.12580889,-2196.3994449,0.232941946181,27.7783164978,0.145191818476,0.22052256763,-0.0174458511174,2.89587688446,0.161190658808,1.32614787581,0.0138749840888,-0.0412413860468,0.105255030096,-0.00562345189974,0.0329556912184,0.000462685158709,0.00131046585739,-0.00782392825931
46.5,-86.2304217345,39.7899774115,0.224313655551,423.459810605,-2195.0512209,0.224313655551,27.77825737,0.144174143672,0.220507532358,-0.0175701994449,2.89589285851,0.158564925194,1.3314174274,0.0138101913397,-0.0395320662231,0.105266399682,-0.00548370508477,0.0325442664325,0.000227393000387,0.00279493932612,-0.00822849478573
46.55,-86.2304177806,39.7899895482,0.215785753198,423.786774032,-2193.70127615,0.215785753198,27.7781963348,0.143165618181,0.220459118485,-0.0174513552338,2.89669203758,0.154938280582,1.33668760752,0.0137416381693,-0.0378442713991,0.105283953249,-0.00540217477828,0.0321009010077,0.000351007736754,0.0016306063626,-0.00886729173362
46.6,-86.2304177806,39.7899895482,0.215785753198,424.10668997,-2192.34964729,0.207363087353,27.7781295776,0.142141312361,0.2204554528,-0.0174591187388,2.89697885513,0.15298384428,1.3419583961,0.0136692364261,-0.0361787577246,0.105309166014,-0.00529449526221,0.0316480733454,0.000504349474795,0.00215358729474,-0.00905658490956
46.65,-86.2304139088,39.7900017007,0.207363087353,424.419549705,-2190.99637086,0.199050641458,27.7780761719,0.141089960933,0.220408111811,-0.0170794110745,2.89706587791,0.149280399084,1.34722983466,0.0135930664697,-0.0345367610442,0.105321459472,-0.00520399678499,0.0312391389161,0.000245792849455,0.00180997047573,-0.00817865971476
46.7,-86.2304101192,39.7900138686,0.199050641458,424.725343952,-2189.64148352,0.190853349721,27.7780189514,0.140049830079,0.220385625958,-0.0169818922877,2.89781403542,0.147041469812,1.352501738,0.0135130724926,-0.0329190788571,0.10533272475,-0.00511214043945,0.0306187923998,0.000225373310968,0.00183713145088,-0.0124069480225
46.75,-86.2304027873,39.7900382492,0.182776250667,425.024064598,-2188.285022,0.182776250667,27.7779655457,0.138976246119,0.220369234681,-0.0168167799711,2.89773344994,0.144490584731,1.35777422234,0.013429270165,-0.0313267834545,0.105364955962,-0.00501970108598,0.0302174743265,0.000644605373964,0.00184878555592,-0.00802636612207
46.8,-86.230399245,39.7900504612,0.174824119191,425.315703151,-2186.92702335,0.174824119191,27.7778949738,0.137917846441,0.220339775085,-0.0170287378132,2.89860081673,0.141659870744,1.36304724594,0.0133416031166,-0.0297607449223,0.105366200209,-0.00493021681905,0.0296531170607,2.47774551099e-005,0.00178968533874,-0.011287143454
